    217.714310    371.995789    640.761047    954.955383    629.000000    226.796600    438.825195    812.918640   1254.200684    893.000000    107.044609    252.894150    521.867310    865.914368    664.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000     20.828892     97.865982     30.375212    220.194382     39.193333    984.180176     66.653763  -1344.873047     59.745441  -1154.753784     43.090076   -930.277710      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      1.000000 'a_000001a'
     38.176449     99.655991    250.506546    241.880280    131.000000    -34.140923     -1.692167     98.159645    121.959602    141.000000   -111.521049   -146.345184   -148.457977    -71.241333     68.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000     48.315319    907.823730     50.772415   1828.701172     53.738850   2051.825684     57.549213  -2147.379639     55.227585  -2060.416016     52.261150   -868.636230      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      1.000000 'a_000002a'
     59.284416     48.122295     -4.000000   -141.000000    -66.995369     81.754417     95.857712     29.000000   -224.000000   -123.097946     14.006386     19.586788   -122.000000   -415.000000   -246.329971     75.519394   -825.382263      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      5.694375     32.859741     31.581873    520.958313      0.000000      0.000000     10.115087    -87.395576     48.418129   -918.015747      0.000000      0.000000      4.489276     51.859741      0.000000      0.000000      1.000000 'a_000003a'
    107.000000    117.000000    156.000000    244.549789     57.387115     78.000000     97.000000    112.000000    109.017044   -102.907951     58.000000     83.000000    107.000000    112.835159    -67.635056     31.172373   -155.042725     27.927082   -112.105896     21.944468    -28.156960      5.324516     57.942486     17.775824    304.557678     37.663040    842.937683     51.418198   -945.942383     43.960270   -757.217590     29.696287   -501.949921      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      1.000000 'a_000004a'
    130.852951    221.994034    365.613159    444.362610    313.480194    134.452026    235.014084    336.739410    361.067871    225.109940    148.163864    244.916367    336.542145    332.307922    185.910324      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000     14.340702     42.986038     18.948107     65.309525     48.584492    591.790100     69.328072  -1231.165894     69.051895  -1268.877808     39.415508  -1120.209961      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      1.000000 'a_000006a'
     86.338333    113.206093    126.000000    -89.132904   -377.630249     39.557190     48.340897     -4.000000   -276.549957   -448.658112    -14.019961    -31.183279   -107.000000   -367.411255   -406.926086     77.997765  -1962.576660     68.491196  -1493.167114      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000     17.476191     73.198868      0.000000      0.000000      0.000000      0.000000     57.737122  -1186.976685      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      1.000000 'a_000008a'
     15.203143     31.859606     48.000000     37.742664     17.312338    -14.104413     -9.328559      0.000000    -21.328976     -5.328659    -39.170322    -49.086197    -34.000000    -58.458530     35.166821      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000     33.064789    589.175781     41.174667    798.935852     50.886333   1420.066772     38.935211   -735.432129     30.825333   -350.175171     21.113667   -224.832214      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      1.000000 'a_000010a'
    194.198410    268.000000    383.247864    501.942017    333.895233    160.991974    229.000000    338.184418    454.515015    293.936523     82.514870    156.000000    260.195709    381.934265    258.771057      0.000000      0.000000     90.916824  -1377.003662     23.376358    -60.866467     17.453892     20.373226      0.000000      0.000000     34.934910    224.459473     85.058006  -1681.787598      0.000000      0.000000     51.661999   -831.421204      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      1.000000 'a_000011a'
    160.501129    200.000000    209.000000    135.533371    -32.515572    181.649719    214.000000    209.000000    106.426598    -55.325726    128.217697    161.000000    131.000000     44.413349    -55.415779     88.256523  -1163.964844     87.202003  -1009.212097     66.878845   -403.621094      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      1.000000 'a_000013a'
    212.345734    285.028503    395.000000    352.190247      4.990336    194.834534    267.488190    341.000000    248.544083    -61.194756    181.022293    245.348679    302.000000    208.716141    -44.636913     76.895439  -2376.334473     82.009338  -1846.406616     74.379379   -911.415710      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      1.000000 'a_000014a'
